Reference 3,,
f(GHz)           ,e1,e2        
5732000000,72.2414566666667,20.6584833333333
5744000000,72.2186166666667,20.6924166666667
5756000000,72.19218,20.7253233333333
5768000000,72.1682333333333,20.7601733333333
5780000000,72.1449333333333,20.79155
5792000000,72.1202233333333,20.8270066666667
5804000000,72.0954633333333,20.8570766666667
5816000000,72.0706166666667,20.8899133333333
5828000000,72.04788,20.9224833333333
5840000000,72.0216833333333,20.9550066666667
5852000000,71.99336,20.98449
5864000000,71.96749,21.01843
5876000000,71.9392566666667,21.0558466666667
5888000000,71.9128766666667,21.08753
5900000000,71.88551,21.1210233333333
5912000000,71.8603633333333,21.1597
5924000000,71.8311,21.1976233333333
5936000000,71.80745,21.23652
5948000000,71.7803033333333,21.2723533333333
5960000000,71.7580166666667,21.3053866666667
5972000000,71.7342766666667,21.3403466666667
5984000000,71.7136866666667,21.3740266666667
5996000000,71.68962,21.4136466666667
6008000000,71.6675833333333,21.4453166666667
6020000000,71.6436566666667,21.4800133333333
6032000000,71.62427,21.51155
6044000000,71.5959866666667,21.54384
6056000000,71.5718666666667,21.5792833333333
6068000000,71.5469433333333,21.6137533333333
6080000000,71.5234966666667,21.6459466666667
6092000000,71.4958466666667,21.6780766666667
6104000000,71.4723066666667,21.71648
6116000000,71.4476666666667,21.7473533333333
6128000000,71.4218833333333,21.7836966666667
6140000000,71.39508,21.8181033333333
6152000000,71.3770166666667,21.8570466666667
6164000000,71.3513233333333,21.88613
6176000000,71.32676,21.9213033333333
6188000000,71.30138,21.9563066666667
6200000000,71.27383,21.9924
6212000000,71.25018,22.0263233333333
6224000000,71.2270933333333,22.0601833333333
6236000000,71.2020433333333,22.09366
6248000000,71.17907,22.12934
6260000000,71.1566166666667,22.1623066666667
6272000000,71.12988,22.19681
6284000000,71.10455,22.2285333333333
6296000000,71.0808666666667,22.2630933333333
6308000000,71.0557833333333,22.2965066666667
6320000000,71.0294366666667,22.3291
6332000000,71.0042733333333,22.3616966666667
6344000000,70.9780633333333,22.3941566666667
6356000000,70.9514666666667,22.4221633333333
6368000000,70.92519,22.4542333333333
6380000000,70.8971766666667,22.48848
6392000000,70.8673333333333,22.5240666666667
6404000000,70.8344066666667,22.55421
6416000000,70.80746,22.58871
6428000000,70.7734,22.62231
6440000000,70.7474333333333,22.6584233333333
6452000000,70.7251433333333,22.69158
6464000000,70.6997366666667,22.7297333333333
6476000000,70.6762866666667,22.7663133333333
6488000000,70.6485366666667,22.7994933333333
6500000000,70.6265633333333,22.8340233333333
